date,home_team,away_team,home_score,away_score,neutral,home_form,away_form,form_diff,elo_home,elo_away,elo_diff
1992-08-26,Norway,Sweden,2.0,2.0,0,8,10,-2,1547.4233626885757,1576.6023700048831,-29.179007316307434
1992-08-26,Latvia,Denmark,0.0,0.0,0,3,8,-5,1479.2074633571497,1668.640613954227,-189.43315059707743
1992-08-26,France,Brazil,0.0,2.0,0,3,10,-7,1831.0987235852385,1789.5359449780126,41.56277860722594
1992-08-26,Jordan,Congo,2.0,1.0,0,9,7,2,1519.1261408179748,1528.5105779845344,-9.384437166559565
1992-08-26,Finland,Poland,0.0,0.0,0,2,10,-8,1488.9779675108387,1546.9012600961562,-57.92329258531754
1992-08-26,China PR,South Korea,0.0,2.0,0,7,8,-1,1489.9969730316122,1581.071808642411,-91.0748356107988
1992-08-26,Romania,Mexico,2.0,0.0,0,10,6,4,1568.8694403634772,1663.0324290763892,-94.16298871291201
1992-08-26,Hungary,Ukraine,2.0,1.0,0,6,1,5,1532.6557153531558,1493.7531007674597,38.90261458569603
1992-08-26,Iraq,Moldova,1.0,0.0,1,10,7,3,1529.4550033281746,1499.367794645262,30.08720868291266
1992-08-28,Jordan,Iraq,2.0,0.0,0,12,13,-1,1529.3961809640432,1538.591182095899,-9.19500113185586
1992-08-28,Congo,Moldova,1.0,3.0,1,4,7,-3,1518.240537838466,1490.2316158775375,28.008921960928546
1992-08-29,China PR,North Korea,0.0,0.0,0,4,6,-2,1482.5598817154425,1523.7757221750192,-41.21584045957661
1992-08-29,Japan,South Korea,2.0,2.0,1,7,8,-1,1587.8654475422263,1588.5088999585807,-0.6434524163544211
1992-08-29,Kenya,DR Congo,1.0,3.0,0,4,8,-4,1491.8266599210776,1511.5074229844438,-19.680763063366157
1992-08-29,Malawi,Mali,1.0,1.0,0,6,10,-4,1506.6796694722132,1490.7289871235885,15.950682348624696
1992-08-29,Nigeria,Uganda,2.0,0.0,0,8,12,-4,1569.043594762702,1499.5678127677936,69.4757819949084
1992-08-29,Sierra Leone,Algeria,1.0,0.0,0,9,6,3,1507.2348323167591,1585.832425450165,-78.59759313340578
1992-08-30,Mauritius,Zimbabwe,0.0,1.0,0,4,5,-1,1480.162065013207,1516.9877501776512,-36.82568516444417
1992-08-30,Ethiopia,Sudan,3.0,0.0,0,3,7,-4,1461.8901344286178,1475.6481384020665,-13.758003973448695
1992-08-30,Niger,Gabon,1.0,3.0,0,7,8,-1,1501.1361262527507,1478.8237687690835,22.312357483667256
1992-08-30,Guinea,Burundi,2.0,2.0,0,2,6,-4,1479.6679380808962,1520.5171282640883,-40.84919018319215
1992-08-30,Saint Vincent and the Grenadines,Suriname,2.0,1.0,0,6,9,-3,1511.027060517199,1524.6677982556598,-13.640737738460757
1992-08-30,Mozambique,Lesotho,3.0,0.0,0,3,9,-6,1482.9301916811326,1501.0842708536827,-18.154079172550155
1992-08-30,South Africa,Zambia,0.0,1.0,0,4,9,-5,1494.4125539476534,1570.4905272113003,-76.07797326364698
1992-08-30,Cameroon,Benin,2.0,0.0,0,5,1,4,1542.7496748261,1435.6236663985974,107.12600842750271
1992-08-30,Senegal,Guinea-Bissau,3.0,0.0,0,6,6,0,1497.6491704284897,1506.9250805336574,-9.275910105167668
1992-09-02,Austria,Portugal,1.0,1.0,0,5,5,0,1484.6550282778608,1719.5916841912178,-234.93665591335707
1992-09-02,Czechoslovakia,Belgium,1.0,2.0,0,3,7,-4,1564.6006320092254,1695.9052498047276,-131.30461779550228
1992-09-02,Greece,Cyprus,2.0,3.0,0,10,3,7,1549.7271231529223,1441.7482796508752,107.97884350204708
1992-09-02,Lithuania,Georgia,1.0,0.0,0,8,4,4,1508.2895909311333,1510.0,-1.7104090688667384
1992-09-03,Canada,United States,0.0,2.0,0,9,2,7,1508.2100839132904,1556.3148748834371,-48.10479097014672
1992-09-04,Solomon Islands,Australia,1.0,2.0,0,5,10,-5,1516.3443710702493,1546.7707590350674,-30.426387964818105
1992-09-08,Egypt,Jordan,1.0,1.0,1,4,15,-11,1506.6275945274863,1539.6607725990466,-33.033178071560314
1992-09-09,Republic of Ireland,Latvia,4.0,0.0,0,9,4,5,1599.3321684066518,1484.1768483546093,115.1553200520425
1992-09-09,Syria,Saudi Arabia,1.0,1.0,0,2,7,-5,1477.0893425788556,1521.804500146793,-44.71515756793747
1992-09-09,Denmark,Germany,1.0,2.0,0,8,7,1,1663.6712289567674,1821.914540074402,-158.24331111763468
1992-09-09,Finland,Sweden,0.0,1.0,0,2,8,-6,1490.6298577172188,1575.7644996555834,-85.13464193836467
1992-09-09,Switzerland,Scotland,3.0,1.0,0,6,7,-1,1660.9145082716443,1557.8646955306992,103.04981274094507
1992-09-09,Wales,Faroe Islands,6.0,0.0,0,4,1,3,1556.2200754965975,1462.0540324009391,94.16604309565832
1992-09-09,Luxembourg,Hungary,0.0,3.0,0,1,6,-5,1455.9268099250137,1541.540664171256,-85.61385424624223
1992-09-09,Spain,England,1.0,0.0,0,11,6,5,1774.3532010095025,1807.4308722806816,-33.07767127117904
1992-09-09,Poland,Israel,1.0,1.0,0,8,8,0,1545.249369889776,1502.5147432634647,42.73462662631141
1992-09-09,Norway,San Marino,10.0,0.0,0,8,0,8,1548.2612330378754,1354.5567045918874,193.704528445988
1992-09-09,Northern Ireland,Albania,3.0,0.0,0,5,6,-1,1515.32933052394,1494.6718343834511,20.657496140488774
1992-09-09,Netherlands,Italy,2.0,3.0,0,9,11,-2,1732.6193226560486,1769.7934142254908,-37.174091569442226
1992-09-09,Bulgaria,France,2.0,0.0,0,8,3,5,1535.2318250478777,1819.9081246739647,-284.67629962608703
1992-09-10,Kuwait,Jordan,4.0,1.0,1,2,13,-11,1492.1326667114747,1538.7128558684947,-46.58018915701996
1992-09-11,Tahiti,Australia,0.0,3.0,0,13,10,3,1535.7181032616031,1555.8972491039385,-20.1791458423354
1992-09-11,Syria,Palestine,0.0,0.0,0,3,0,3,1478.3692891191315,1500.0,-21.63071088086849
1992-09-12,Egypt,Kuwait,1.0,0.0,1,5,5,0,1507.5755112580382,1503.4653769981064,4.110134259931783
1992-09-12,Fiji,Vanuatu,3.0,0.0,0,8,0,8,1549.6442844827432,1450.8203159836405,98.82396849910265
1992-09-13,El Salvador,Honduras,3.0,1.0,0,7,13,-6,1494.5105227323486,1568.7135382569068,-74.20301552455817
1992-09-13,Saudi Arabia,Palestine,2.0,1.0,1,8,1,7,1520.5245536065172,1499.3782212423807,21.14633236413647
1992-09-14,Turkmenistan,Kazakhstan,1.0,1.0,0,1,9,-8,1480.85450002419,1529.0940469740267,-48.23954694983672
1992-09-15,Saudi Arabia,Kuwait,2.0,0.0,1,11,5,6,1529.9166636790574,1493.5836706533435,36.332993025713904
1992-09-15,Syria,Egypt,0.0,0.0,0,3,5,-2,1478.9910678767508,1517.4572176028012,-38.46614972605039
1992-09-17,Syria,Kuwait,1.0,2.0,0,4,5,-1,1480.0937110526843,1484.6256227997762,-4.531911747091954
1992-09-17,Egypt,Saudi Arabia,3.0,2.0,1,6,11,-5,1516.3545744268677,1538.8747115326246,-22.52013710575693
1992-09-17,Georgia,Azerbaijan,6.0,3.0,0,4,0,4,1499.9507708673852,1500.0,-0.049229132614755144
1992-09-18,Honduras,El Salvador,1.0,1.0,0,10,9,1,1556.609694905956,1506.6143660832993,49.9953288226568
1992-09-20,Australia,Tahiti,2.0,0.0,0,10,10,0,1565.31709879555,1526.2982535699916,39.01884522555838
1992-09-22,Honduras,Jamaica,5.0,1.0,0,8,8,0,1555.180564258856,1568.4953906615535,-13.314826402697463
1992-09-23,Poland,Turkey,1.0,0.0,0,9,10,-1,1544.025534064412,1486.8319076925777,57.1936263718344
1992-09-23,Czechoslovakia,Faroe Islands,4.0,0.0,0,3,1,2,1558.2096735442653,1454.6998777480433,103.50979579622208
1992-09-23,Hungary,Israel,0.0,0.0,0,6,9,-3,1549.125192607374,1503.7385790888286,45.386613518545346
1992-09-23,Latvia,Spain,0.0,0.0,0,4,11,-7,1477.375022027765,1785.3023868349326,-307.9273648071676
1992-09-23,Lithuania,Denmark,0.0,0.0,0,10,8,2,1518.338820063748,1657.9350037322656,-139.5961836685176
1992-09-23,Norway,Netherlands,2.0,1.0,0,8,8,0,1553.1998344890767,1723.6852146532617,-170.48538016418502
1992-09-23,Brazil,Costa Rica,4.0,2.0,0,10,7,3,1800.7265438892864,1511.9225008845467,288.8040430047397
1992-09-23,Uruguay,Argentina,0.0,0.0,0,13,13,0,1710.322711980133,1804.8354676960307,-94.51275571589781
1992-09-24,Honduras,Jamaica,7.0,0.0,0,10,7,3,1565.5636082661283,1558.1123466542813,7.4512616118470305
1992-09-26,Vanuatu,Fiji,0.0,3.0,0,0,10,-10,1443.5903938053602,1556.8742066610234,-113.2838128556632
1992-09-26,Kyrgyzstan,Kazakhstan,1.0,1.0,0,0,10,-10,1489.9997183542325,1527.7144550039077,-37.71473664967516
1992-09-26,Australia,Solomon Islands,6.0,1.0,0,12,4,8,1574.1987439447782,1507.2178810013781,66.9808629434001
1992-09-27,Saint Vincent and the Grenadines,Jamaica,0.0,1.0,0,8,4,4,1521.4194709041712,1548.3267783282022,-26.907307424030932
1992-09-30,Botswana,Kenya,1.0,3.0,0,6,1,5,1474.9597288405125,1482.392512720242,-7.4327838797294135
1992-10-02,Iran,Cameroon,1.0,1.0,0,10,8,2,1534.090284438489,1549.7604727796086,-15.670188341119456
1992-10-03,Kyrgyzstan,Uzbekistan,2.0,6.0,0,1,7,-6,1491.0809920113388,1509.9904962695507,-18.909504258211882
1992-10-03,Botswana,Kenya,0.0,1.0,0,5,4,1,1465.1736289264875,1492.178612634267,-27.004983707779502
1992-10-04,Jamaica,Saint Vincent and the Grenadines,3.0,3.0,0,7,7,0,1557.5538684013059,1512.1923808310676,45.361487570238296
1992-10-04,Gabon,Chad,1.0,0.0,0,8,4,4,1489.4650886339564,1462.7290734919602,26.736015141996177
1992-10-04,Iran,Cameroon,0.0,0.0,0,8,6,2,1534.5410031342346,1549.309754083863,-14.768750949628384
1992-10-04,Guinea-Bissau,Sierra Leone,0.0,3.0,0,6,9,-3,1496.6581617959137,1519.4592360562935,-22.80107426037989
1992-10-04,Mali,Morocco,2.0,1.0,0,10,8,2,1491.1877623903015,1531.1323803983678,-39.9446180080663
1992-10-06,Saudi Arabia,Cameroon,2.0,1.0,0,8,6,2,1528.227436115389,1548.8849311045308,-20.657494989141696
1992-10-07,Cyprus,Malta,3.0,0.0,0,6,11,-5,1454.7598185131078,1472.520212021781,-17.760393508673133
1992-10-07,El Salvador,Mexico,0.0,2.0,1,7,5,2,1508.0434967303993,1650.386665487386,-142.34316875698664
1992-10-07,Iceland,Greece,0.0,1.0,0,7,9,-2,1505.3513535117695,1536.7155842906898,-31.364230778920273
1992-10-07,San Marino,Norway,0.0,2.0,0,0,11,-11,1349.6181031406861,1567.747524058011,-218.12942091732498
1992-10-07,Sweden,Bulgaria,2.0,0.0,0,10,10,0,1583.3620205074137,1551.9790620729102,31.382958434503507
1992-10-09,Zimbabwe,Togo,1.0,0.0,0,8,9,-1,1525.9317732493014,1487.261180098184,38.67059315111737
1992-10-09,United States,Canada,0.0,0.0,0,4,9,-5,1564.939087885428,1499.5858709112995,65.3532169741286
1992-10-09,Algeria,Burundi,3.0,1.0,0,5,7,-2,1573.6080217106305,1519.3467818608758,54.2612398497547
1992-10-09,Tahiti,Solomon Islands,4.0,2.0,0,9,3,6,1517.4166084207634,1499.1222109661414,18.294397454621958
1992-10-10,Nigeria,South Africa,4.0,0.0,0,8,4,4,1577.0701551033987,1486.567915326073,90.50223977732571
1992-10-10,Ivory Coast,Botswana,6.0,0.0,0,9,2,7,1578.5954796070932,1455.9493333473108,122.64614625978243
1992-10-11,Tunisia,Benin,5.0,1.0,0,8,1,7,1536.8421349348475,1428.612868445089,108.22926648975863
1992-10-11,Qatar,Hungary,1.0,4.0,0,7,7,0,1507.1405387012699,1547.826241347695,-40.68570264642517
1992-10-11,Zambia,Tanzania,2.0,0.0,0,9,3,6,1578.3351658328806,1467.3216847442275,111.01348108865318
1992-10-11,DR Congo,Liberia,4.0,2.0,0,8,0,8,1520.9415701852795,1480.0,40.94157018527949
1992-10-11,Gabon,Mozambique,3.0,1.0,0,10,6,4,1498.6970796291673,1493.4522330702175,5.244846558949803
1992-10-11,Egypt,Angola,1.0,0.0,0,8,5,3,1527.0018498441032,1493.6844109931146,33.31743885098854
1992-10-11,Madagascar,Namibia,3.0,0.0,0,8,1,7,1534.553221597411,1479.8411305992013,54.71209099820976
1992-10-11,Morocco,Ethiopia,5.0,0.0,0,5,6,-1,1519.9877208306684,1472.285914767063,47.70180606360532
1992-10-13,Qatar,Hungary,1.0,1.0,0,7,10,-3,1498.306243752073,1556.660536296892,-58.35429254481892
1992-10-14,Denmark,Republic of Ireland,0.0,0.0,0,6,9,-3,1654.1202076233174,1606.1339947334961,47.98621288982122
1992-10-14,Uzbekistan,Kazakhstan,1.0,1.0,0,10,11,-1,1519.446773749094,1526.6331813468014,-7.18640759770733
1992-10-14,Scotland,Portugal,0.0,0.0,0,4,5,-1,1550.7466873038868,1713.7012363531358,-162.95454904924895
1992-10-14,Armenia,Moldova,0.0,0.0,0,0,9,-9,1500.0,1501.036035577522,-1.0360355775219432
1992-10-14,Belgium,Romania,1.0,0.0,0,10,12,-2,1702.2962082696877,1581.5152039524805,120.78100431720713
1992-10-14,Cyprus,Wales,0.0,1.0,0,9,6,3,1465.2705589348363,1563.5742301494934,-98.30367121465702
1992-10-14,Russia,Iceland,1.0,0.0,0,4,4,0,1624.5443407223272,1496.251644385179,128.2926963371483
1992-10-14,England,Norway,1.0,1.0,0,5,11,-6,1796.4816864552515,1572.1819832453605,224.29970320989105
1992-10-14,France,Austria,2.0,0.0,0,2,3,-1,1803.1608876489322,1490.5454761159428,312.61541153298936
1992-10-14,Italy,Switzerland,2.0,2.0,0,11,9,2,1778.7275222282776,1668.0325164984567,110.69500572982088
1992-10-14,Lithuania,Slovakia,0.0,1.0,0,11,3,8,1522.1536161726963,1510.2047631990765,11.94885297361975
1992-10-14,Netherlands,Poland,2.0,2.0,0,5,9,-4,1709.1375250843273,1552.394079323215,156.7434457611123
1992-10-14,Northern Ireland,Spain,0.0,0.0,0,5,11,-6,1524.7354596314901,1778.2068411852074,-253.47138155371726
1992-10-14,Turkmenistan,Kyrgyzstan,4.0,0.0,0,2,1,1,1482.234091994309,1481.6247145317955,0.6093774625135211
1992-10-14,Germany,Mexico,1.0,1.0,0,9,5,4,1827.650765298904,1656.5045153533392,171.1462499455647
1992-10-15,Saudi Arabia,United States,3.0,0.0,0,10,5,5,1538.8213069748172,1563.079946412143,-24.258639437325883
1992-10-16,Argentina,Ivory Coast,4.0,0.0,1,13,9,4,1802.1803442034193,1585.205110249434,216.97523395398525
1992-10-18,Bermuda,El Salvador,1.0,0.0,0,10,4,6,1534.3181690392523,1501.925646864446,32.392522174806345
1992-10-18,Jamaica,Canada,1.0,1.0,0,5,7,-2,1556.2556281291497,1501.4450123845845,54.81061574456521
1992-10-18,Niger,Mali,0.0,2.0,0,7,10,-3,1490.4948063878778,1502.3324219580009,-11.837615570123035
1992-10-18,Kuwait,Iran,1.0,1.0,0,7,8,-1,1494.4951912916367,1534.965826113567,-40.47063482193016
1992-10-18,Cameroon,Eswatini,5.0,0.0,0,6,4,2,1538.2910602451027,1456.6044600923772,81.68660015272553
1992-10-19,United States,Ivory Coast,5.0,2.0,1,4,8,-4,1552.382859066978,1580.7476785311503,-28.364819464172342
1992-10-20,Saudi Arabia,Argentina,1.0,3.0,0,12,13,-1,1549.5183943199822,1806.637775921703,-257.11938160172076
1992-10-21,South Korea,United Arab Emirates,0.0,0.0,0,6,7,-1,1588.4903799304805,1453.7132007757587,134.7771791547218
1992-10-22,Croatia,Mexico,3.0,0.0,0,7,6,1,1640.699491250667,1661.067279326462,-20.367788075795033
1992-10-22,Kuwait,Oman,4.0,0.0,0,7,3,4,1495.6547898689785,1479.7441467720869,15.91064309689159
1992-10-25,Togo,Egypt,1.0,4.0,0,6,11,-5,1478.369635707824,1536.0458255774242,-57.676189869600194
1992-10-25,El Salvador,Canada,1.0,1.0,0,4,5,-1,1492.855286550011,1503.0096304084916,-10.154343858480615
1992-10-25,South Africa,Congo,1.0,0.0,0,1,3,-2,1479.1154194148442,1507.4361181384816,-28.320698723637406
1992-10-25,Benin,Morocco,0.0,1.0,0,0,7,-7,1421.630959939304,1528.623314940051,-106.99235500074701
1992-10-25,Burundi,Ghana,1.0,0.0,0,7,10,-3,1510.8959708611503,1565.521557007925,-54.625586146774594
1992-10-25,Tanzania,Madagascar,0.0,0.0,0,2,8,-6,1460.4124355867568,1542.9913700458367,-82.57893445907985
1992-10-25,Niger,Ivory Coast,0.0,0.0,0,4,7,-3,1480.8353885730123,1569.9330824048234,-89.09769383181106
1992-10-25,Ethiopia,Tunisia,0.0,0.0,0,3,8,-5,1463.6503206576806,1543.8240434406325,-80.17372278295193
1992-10-25,Mozambique,Senegal,0.0,1.0,0,6,6,0,1483.6031804229176,1507.9160891662334,-24.312908743315802
1992-10-25,Namibia,Zambia,0.0,4.0,0,1,9,-8,1471.4029821507756,1585.2444149903513,-113.84143283957565
1992-10-25,Eswatini,DR Congo,1.0,0.0,0,1,10,-9,1448.9132043980678,1529.7686013729153,-80.85539697484751
1992-10-25,Kazakhstan,Kyrgyzstan,2.0,0.0,0,9,1,8,1526.4263694020906,1471.6422538070751,54.784115595015464
1992-10-25,Bermuda,Jamaica,1.0,1.0,0,12,5,7,1543.3885293536873,1554.6910101052426,-11.302480751555322
1992-10-25,Turkmenistan,Uzbekistan,1.0,0.0,0,5,10,-5,1492.2165527190293,1519.6535856938049,-27.437032974775548
1992-10-25,Malta,Estonia,0.0,0.0,0,10,2,8,1462.0094716000524,1466.3177333122123,-4.308261712159947
1992-10-28,Russia,Luxembourg,2.0,0.0,0,6,1,5,1631.0109324550044,1448.3422814888957,182.66865096610877
1992-10-28,Austria,Israel,5.0,2.0,0,2,7,-5,1487.7073809129831,1505.0375303485075,-17.33014943552439
1992-10-28,Belarus,Ukraine,1.0,1.0,0,0,1,-1,1500.0,1484.8681519493596,15.131848050640428
1992-10-28,Turkey,San Marino,4.0,1.0,0,9,0,9,1478.4633624337748,1345.1836439533367,133.27971848043808
1992-10-28,Lithuania,Latvia,1.0,1.0,0,10,2,8,1511.80983606652,1484.4705676774902,27.339268389029712
1992-10-29,Qatar,Thailand,1.0,1.0,1,8,13,-5,1499.9701981509388,1548.2407608907895,-48.270562739850675
1992-10-29,Saudi Arabia,China PR,1.0,1.0,1,9,2,7,1545.8101423882408,1483.7406353265233,62.06950706171756
1992-10-30,North Korea,Iran,0.0,2.0,1,4,9,-5,1522.5949685639384,1533.8062275362252,-11.211258972286714
1992-10-30,Japan,United Arab Emirates,0.0,0.0,0,8,8,0,1587.8839675703266,1457.4088568894142,130.4751106809124
1992-10-31,Saudi Arabia,Qatar,1.0,1.0,1,7,8,-1,1544.04240482427,1501.3506658258223,42.69173899844782
1992-10-31,China PR,Thailand,0.0,0.0,1,3,11,-8,1485.508372890494,1546.860293215906,-61.35192032541204
1992-11-01,United Arab Emirates,Iran,0.0,0.0,1,9,9,0,1460.997115201206,1543.4836535175582,-82.48653831635215
1992-11-01,Canada,Jamaica,1.0,0.0,0,6,6,0,1502.717448086981,1554.3658132670005,-51.64836518001948
1992-11-01,El Salvador,Bermuda,4.0,1.0,0,5,10,-5,1493.1474688715216,1543.7137261919295,-50.566257320407885
1992-11-01,Japan,North Korea,1.0,1.0,0,9,3,6,1584.2957092585348,1512.9175425826054,71.37816667592938
1992-11-02,China PR,Qatar,2.0,1.0,1,3,6,-3,1487.2560947785696,1502.5732857162668,-15.317190937697205
1992-11-02,Egypt,Kuwait,1.0,1.0,0,13,7,6,1544.4008542974173,1505.197164605085,39.20368969233232
1992-11-02,Saudi Arabia,Thailand,4.0,0.0,1,8,9,-1,1542.8197849338255,1545.1125713278304,-2.2927863940049065
1992-11-03,Japan,Iran,1.0,0.0,0,9,7,2,1582.2697043068608,1541.1531240116442,41.116580295216636
1992-11-03,United Arab Emirates,North Korea,2.0,1.0,1,7,3,4,1463.32764470712,1514.9435475342793,-51.61590282715929
1992-11-06,Saudi Arabia,United Arab Emirates,2.0,0.0,1,8,7,1,1552.885775673037,1474.8024357939548,78.08333987908213
1992-11-06,Japan,China PR,3.0,2.0,0,9,6,3,1591.0917678971011,1497.696673571413,93.3950943256882
1992-11-07,Tunisia,Finland,1.0,1.0,0,8,1,7,1541.5565634371824,1483.0323368653885,58.52422657179386
1992-11-07,Zimbabwe,Malawi,0.0,1.0,0,11,6,5,1534.8233176396614,1506.2208942055001,28.60242343416121
1992-11-08,Canada,El Salvador,2.0,3.0,0,6,5,1,1514.1931531808286,1504.5926927451703,9.600460435658306
1992-11-08,Sierra Leone,Senegal,2.0,0.0,0,9,9,0,1528.8039089185634,1517.2174474320386,11.58646148652474
1992-11-08,Saint Vincent and the Grenadines,Mexico,0.0,4.0,0,8,5,3,1513.4906211032237,1650.4817179036277,-136.99109680040397
1992-11-08,Morocco,Egypt,0.0,0.0,0,10,11,-1,1535.6376164219769,1543.2772460496126,-7.639629627635713
1992-11-08,Japan,Saudi Arabia,1.0,0.0,0,9,8,1,1598.4665709395242,1560.6754455862913,37.79112535323293
1992-11-08,China PR,United Arab Emirates,1.0,1.0,1,6,6,0,1490.3218705289898,1467.0127658807005,23.30910464828935
1992-11-08,Jamaica,Bermuda,3.0,2.0,0,6,10,-4,1542.8901081731528,1532.2685023182808,10.621605854872087
1992-11-08,Costa Rica,Honduras,2.0,3.0,0,4,10,-6,1508.7339395651372,1575.3491765922074,-66.61523702707018
1992-11-09,Zimbabwe,Malawi,4.0,1.0,0,10,9,1,1524.0019284807881,1517.0422833643734,6.959645116414777
1992-11-11,Israel,Sweden,1.0,3.0,0,6,10,-4,1494.5391418186853,1592.4611949802695,-97.92205316158424
1992-11-11,Bulgaria,Portugal,1.0,2.0,1,7,3,4,1542.8798876000544,1709.3271575890817,-166.4472699890273
1992-11-11,Albania,Latvia,1.0,1.0,0,6,3,3,1485.265705275901,1485.2558349740386,0.009870301862292763
1992-11-11,Greece,Hungary,0.0,0.0,0,12,11,1,1545.8152934172804,1554.996581898026,-9.181288480745707
1992-11-14,Romania,Czechoslovakia,1.0,1.0,0,12,5,7,1574.8579746948633,1565.3155466781088,9.542428016754457
1992-11-14,France,Finland,2.0,1.0,0,4,2,2,1805.998982851892,1484.7010465494334,321.29793630245854
1992-11-15,Mexico,Honduras,2.0,0.0,0,7,10,-3,1656.7311731456623,1583.454990582374,73.27618256328833
1992-11-15,Saint Vincent and the Grenadines,Costa Rica,0.0,1.0,0,5,4,1,1507.241165861189,1500.6281255749707,6.613040286218393
1992-11-15,Niger,Mali,0.0,1.0,0,5,13,-8,1483.345051377494,1511.9918397728663,-28.64678839537237
1992-11-15,Ethiopia,Zanzibar,3.0,0.0,1,4,0,4,1465.9178006611307,1454.8534344081643,11.064366252966465
1992-11-15,Canada,Bermuda,4.0,2.0,0,6,7,-1,1503.9169000244033,1522.5741215036494,-18.657221479246118
1992-11-15,Kenya,Uganda,1.0,1.0,1,7,9,-2,1501.4029082134437,1491.5412524270969,9.861655786346773
1992-11-16,Tanzania,Malawi,1.0,1.0,0,2,8,-6,1462.745479871089,1507.2425712646525,-44.49709139356355
1992-11-17,United Arab Emirates,Senegal,1.0,1.0,0,6,9,-3,1467.682651107059,1507.5508090301785,-39.8681579231195
1992-11-17,Ethiopia,Zambia,2.0,3.0,1,7,12,-5,1475.5994502128242,1592.0802309650574,-116.48078075223316
1992-11-18,Germany,Austria,0.0,0.0,0,7,5,2,1823.088001325781,1498.2057694428054,324.8822318829757
1992-11-18,Kenya,Seychelles,2.0,1.0,1,8,3,5,1501.1191431452062,1491.405142166365,9.714000978841113
1992-11-18,Cyprus,Slovenia,1.0,1.0,0,9,1,8,1458.0268047782843,1494.019777738409,-35.99297296012469
1992-11-18,Northern Ireland,Denmark,0.0,1.0,0,6,6,0,1530.9633548999584,1652.7477691339086,-121.7844142339502
1992-11-18,Poland,Latvia,1.0,0.0,0,7,4,3,1556.6224677247208,1485.2561190641627,71.36634866055806
1992-11-18,Belgium,Wales,2.0,0.0,0,13,9,4,1708.953437527305,1570.8179843060454,138.13545322125947
1992-11-18,Tanzania,Zanzibar,0.0,1.0,0,3,0,3,1464.0192522918978,1445.1717848564708,18.847467435427006
1992-11-18,Scotland,Italy,0.0,0.0,0,4,9,-5,1555.1207660679408,1775.645064542712,-220.52429847477106
1992-11-18,England,Turkey,4.0,0.0,0,3,9,-6,1790.7947735445393,1484.8049792459967,305.9897942985426
1992-11-18,Switzerland,Malta,3.0,0.0,0,10,8,2,1671.1149741840225,1462.1334669847017,208.98150719932073
1992-11-18,Spain,Republic of Ireland,0.0,0.0,0,11,7,4,1771.9789459167391,1607.506433222905,164.47251269383423
1992-11-19,United Arab Emirates,Senegal,2.0,2.0,0,6,7,-1,1468.825138756483,1506.4083213807544,-37.58318262427133
1992-11-19,Malawi,Zambia,1.0,0.0,1,8,15,-7,1505.9687988438436,1598.8478514509704,-92.87905260712682
1992-11-20,Tanzania,Ethiopia,2.0,1.0,0,2,7,-5,1453.477310073263,1468.831829726911,-15.35451965364814
1992-11-20,Egypt,Kuwait,1.0,1.0,0,11,8,3,1543.0573952648433,1506.3207728528896,36.736622411953704
1992-11-21,Seychelles,Uganda,2.0,5.0,1,3,7,-4,1481.684660758752,1491.8250174953344,-10.140356736582362
